id,name,percent,species_id:id,group_id:id
1527,Impianti generici (come nella specie 1a/a) 9% ,,402,9
1528,Macchinari operatori e impianti specifici 14% ,,402,9
1529,Attrezzatura varia e minuta e di laboratorio 25% ,,402,9
1530,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,402,9
1531,Mobili e macchine ordinarie d'ufficio 12% ,,402,9
1532,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,402,9
1533,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,402,9
1534,"Autovetture, motoveicoli e simili 25% ",,402,9
1535,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,403,9
1536,Impianti generici (come nella specie 1a/a)10% ,,403,9
1537,"Macchinari operatori e impianti specifici (compensi i forni) 17,5% ",,403,9
1538,Attrezzatura varia e minuta e di laboratorio 40% ,,403,9
1539,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,403,9
1540,Mobili e macchine ordinarie d'ufficio 12% ,,403,9
1541,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,403,9
1542,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,403,9
1543,"Autovetture, motoveicoli e simili 25% ",,403,9
1544,"Fabbricati destinati all'industria (edifici - opere idrauliche fisse - strade e piazzali - acquedotti e fognature - serbatoi e vasche di contenimento) 5,5% ",,404,10
1545,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,404,10
1546,"Impianti generici (impianti di produzione, presa e distribuzione d'energia - officina di manutenzione e materiale rotabile - servizi vapore e acqua calda - impianti di trasporto interno - impianti e mezzi di sollevamento, carico, scarico, pesatura, parco motori, pompe, compresssori, ecc) 9%",,404,10
1547,"Macchinari operatori e impianti specifici per preparazione pasta e per produzione e lavorazione carta e cartone 11,5% ",,404,10
1548,Impianti di preparazione dei liscivi e sbianche e per lisciviazione 19% ,,404,10
1549,Attrezzatura varia e minuta e di laboratorio 25% ,,404,10
1550,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,404,10
1551,Mobili e macchine ordinarie d'ufficio 12% ,,404,10
1552,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,404,10
1553,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,404,10
1554,"Autovetture, motoveicoli e simili 25% ",,404,10
1555,"Fabbricati destinati all'industria (edifici - opere idrauliche fisse - strade e piazzali - acquedotti e fognature - serbatoi e vasche di contenimento) 5,5% ",,405,10
1556,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,405,10
1557,"Impianti generici (impianti di produzione, presa e distribuzione d'energia - officina di manutenzione e materiale rotabile - servizi vapore e acqua calda - impianti di trasporto interno - impianti e mezzi di sollevamento, carico, scarico, pesatura, parco motori, pompe, compresssori, ecc) 9%",,405,10
1558,"Macchinari operatori e impianti specifici per preparazione pasta e per produzione e lavorazione carta e cartone 11,5% ",,405,10
1559,Impianti di preparazione dei liscivi e sbianche e per lisciviazione 19% ,,405,10
1560,Attrezzatura varia e minuta e di laboratorio 25% ,,405,10
1561,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,405,10
1562,Mobili e macchine ordinarie d'ufficio 12% ,,405,10
1563,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,405,10
1564,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,405,10
1565,"Autovetture, motoveicoli e simili 25% ",,405,10
1566,"Fabbricati destinati all'industria (edifici - strade e piazzali, pozzi, acquedotti e fognature - bottali in cemento) 4% ",,406,11
1567,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,406,11
1568,"Macchinari operatori e impianti17,5% ",,406,11
1569,Attrezzatura varia e minuta e di laboratorio 25% ,,406,11
1570,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,406,11
1571,Mobili e macchine ordinarie d'ufficio 12% ,,406,11
1572,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,406,11
1573,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,406,11
1574,"Autovetture, motoveicoli e simili 25% ",,406,11
1575,"Fabbricati destinati all'industria (edifici - strade e piazzali, pozzi, acquedotti e fognature - bottali in cemento) 4% ",,407,11
1576,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,407,11
1577,"Macchinari operatori e impianti17,5% ",,407,11
1578,Attrezzatura varia e minuta e di laboratorio 25% ,,407,11
1579,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,407,11
1580,Mobili e macchine ordinarie d'ufficio 12% ,,407,11
1581,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,407,11
1582,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,407,11
1583,"Autovetture, motoveicoli e simili 25% ",,407,11
1584,Fabbricati destinati all'industria 3% ,,408,12
1585,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,408,12
1586,Macchinari operatori impianti 10% ,,408,12
1587,Attrezzatura varia e minuta25% ,,408,12
1588,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,408,12
1589,Mobili e macchine ordinarie d'ufficio 12% ,,408,12
1590,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,408,12
1591,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,408,12
1592,"Autovetture, motoveicoli e simili 25% ",,408,12
1593,Fabbricati destinati all'industria 3% ,,409,12
1594,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,409,12
1595,Macchinari operatori impianti 10% ,,409,12
1596,Attrezzatura varia e minuta25% ,,409,12
1597,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,409,12
1598,Mobili e macchine ordinarie d'ufficio 12% ,,409,12
1599,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,409,12
1600,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,409,12
1601,"Autovetture, motoveicoli e simili 25% ",,409,12
1602,Fabbricati destinati all'industria 3% ,,410,12
1603,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,410,12
1604,Macchinari operatori impianti 10% ,,410,12
1605,Attrezzatura varia e minuta25% ,,410,12
1606,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,410,12
1607,Mobili e macchine ordinarie d'ufficio 12% ,,410,12
1608,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,410,12
1609,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,410,12
1610,"Autovetture, motoveicoli e simili 25% ",,410,12
1611,Fabbricati destinati all'industria 3% ,,411,12
1612,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,411,12
1613,Macchinari operatori impianti 10% ,,411,12
1614,Attrezzatura varia e minuta25% ,,411,12
1615,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,411,12
1616,Mobili e macchine ordinarie d'ufficio 12% ,,411,12
1617,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,411,12
1618,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,411,12
1619,"Autovetture, motoveicoli e simili 25% ",,411,12
1620,Fabbricati destinati all'industria 3% ,,412,12
1621,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,412,12
1622,"Macchinari operatori e impianti (esclusi quelli in ambiente corrosivo)12,5% ",,412,12
1623,Macchinari operatori di finissaggio ed impianti in ambiente normale 15%,,412,12
1624,Macchinari operatori di finissaggio ed impianti in ambiente corrosivo 18% ,,412,12
1625,Attrezzatura varia e minuta 25% ,,412,12
1626,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,412,12
1627,Mobili e macchine ordinarie d'ufficio 12% ,,412,12
1628,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,412,12
1629,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,412,12
1630,"Autovetture, motoveicoli e simili 25% ",,412,12
1631,Fabbricati destinati all'industria 3% ,,413,12
1632,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,413,12
1633,"Macchinari operatori e impianti (esclusi quelli in ambiente corrosivo)12,5% ",,413,12
1634,Macchinari operatori di finissaggio ed impianti in ambiente normale 15%,,413,12
1635,Macchinari operatori di finissaggio ed impianti in ambiente corrosivo 18% ,,413,12
1636,Attrezzatura varia e minuta 25% ,,413,12
1637,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,413,12
1638,Mobili e macchine ordinarie d'ufficio 12% ,,413,12
1639,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,413,12
1640,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,413,12
1641,"Autovetture, motoveicoli e simili 25% ",,413,12
1642,Fabbricati destinati all'industria 3% ,,414,12
1643,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,414,12
1644,"Macchinari operatori e impianti (esclusi quelli in ambiente corrosivo)12,5% ",,414,12
1645,Macchinari operatori di finissaggio ed impianti in ambiente normale 15%,,414,12
1646,Macchinari operatori di finissaggio ed impianti in ambiente corrosivo 18% ,,414,12
1647,Attrezzatura varia e minuta 25% ,,414,12
1648,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,414,12
1649,Mobili e macchine ordinarie d'ufficio 12% ,,414,12
1650,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,414,12
1651,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,414,12
1652,"Autovetture, motoveicoli e simili 25% ",,414,12
1653,Fabbricati destinati all'industria 3% ,,415,12
1654,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,415,12
1655,"Macchinari operatori e impianti (esclusi quelli in ambiente corrosivo)12,5% ",,415,12
1656,Macchinari operatori di finissaggio ed impianti in ambiente normale 15%,,415,12
1657,Macchinari operatori di finissaggio ed impianti in ambiente corrosivo 18% ,,415,12
1658,Attrezzatura varia e minuta 25% ,,415,12
1659,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,415,12
1660,Mobili e macchine ordinarie d'ufficio 12% ,,415,12
1661,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,415,12
1662,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,415,12
1663,"Autovetture, motoveicoli e simili 25% ",,415,12
1664,Fabbricati destinati all'industria 3% ,,416,12
1665,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,416,12
1666,"Macchinari operatori e impianti (esclusi quelli in ambiente corrosivo)12,5% ",,416,12
1667,Macchinari operatori di finissaggio ed impianti in ambiente normale 15%,,416,12
1668,Macchinari operatori di finissaggio ed impianti in ambiente corrosivo 18% ,,416,12
1669,Attrezzatura varia e minuta 25% ,,416,12
1670,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,416,12
1671,Mobili e macchine ordinarie d'ufficio 12% ,,416,12
1672,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,416,12
1673,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,416,12
1674,"Autovetture, motoveicoli e simili 25% ",,416,12
1675,Fabbricati destinati all'industria 3% ,,417,12
1676,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,417,12
1677,Macchinari operatori impianti 10% ,,417,12
1678,Attrezzatura varia e minuta25% ,,417,12
1679,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,417,12
1680,Mobili e macchine ordinarie d'ufficio 12% ,,417,12
1681,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,417,12
1682,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,417,12
1683,"Autovetture, motoveicoli e simili 25% ",,417,12
1684,Fabbricati destinati all'industria 3% ,,418,12
1685,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,418,12
1686,Macchinari operatori impianti 10% ,,418,12
1687,Attrezzatura varia e minuta25% ,,418,12
1688,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,418,12
1689,Mobili e macchine ordinarie d'ufficio 12% ,,418,12
1690,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,418,12
1691,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,418,12
1692,"Autovetture, motoveicoli e simili 25% ",,418,12
1693,Fabbricati destinati all'industria 3% ,,419,12
1694,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,419,12
1695,"Macchinari operatori e impianti (esclusi quelli in ambiente corrosivo)12,5% ",,419,12
1696,Macchinari operatori di finissaggio ed impianti in ambiente normale 15%,,419,12
1697,Macchinari operatori di finissaggio ed impianti in ambiente corrosivo 18% ,,419,12
1698,Attrezzatura varia e minuta 25% ,,419,12
1699,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,419,12
1700,Mobili e macchine ordinarie d'ufficio 12% ,,419,12
1701,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,419,12
1702,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,419,12
1703,"Autovetture, motoveicoli e simili 25% ",,419,12
1704,Fabbricati destinati all'industria 3% ,,420,12
1705,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,420,12
1706,Macchinari operatori impianti 10% ,,420,12
1707,Attrezzatura varia e minuta25% ,,420,12
1708,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,420,12
1709,Mobili e macchine ordinarie d'ufficio 12% ,,420,12
1710,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,420,12
1711,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,420,12
1712,"Autovetture, motoveicoli e simili 25% ",,420,12
1713,Fabbricati destinati all'industria 3% ,,421,12
1714,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,421,12
1715,Macchinari operatori impianti 10% ,,421,12
1716,Attrezzatura varia e minuta25% ,,421,12
1717,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,421,12
1718,Mobili e macchine ordinarie d'ufficio 12% ,,421,12
1719,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,421,12
1720,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,421,12
1721,"Autovetture, motoveicoli e simili 25% ",,421,12
1722,Fabbricati destinati all'industria 3% ,,,13
1723,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,,13
1724,"Macchinari operatori e impianti17,5% ",,,13
1725,"Grandi impianti e macchine operatrici automatici 17,5% ",,,13
1726,Attrezzatura varia e minuta25% ,,,13
1727,Mobili e macchine ordinarie d'ufficio 12% ,,,13
1728,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,,13
1729,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,,13
1730,"Autovetture, motoveicoli e simili 25% ",,,13
1731,Fabbricati destinati all'industria 3% ,,422,13
1732,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,422,13
1733,"Macchinari operatori e impianti17,5% ",,422,13
1734,"Grandi impianti e macchine operatrici automatici 17,5% ",,422,13
1735,Attrezzatura varia e minuta25% ,,422,13
1736,Mobili e macchine ordinarie d'ufficio 12% ,,422,13
1737,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,422,13
1738,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,422,13
1739,"Autovetture, motoveicoli e simili 25% ",,422,13
1740,Fabbricati destinati all'industria 3% ,,423,13
1741,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,423,13
1742,"Macchinari operatori e impianti17,5% ",,423,13
1743,"Grandi impianti e macchine operatrici automatici 17,5% ",,423,13
1744,Attrezzatura varia e minuta25% ,,423,13
1745,Mobili e macchine ordinarie d'ufficio 12% ,,423,13
1746,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,423,13
1747,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,423,13
1748,"Autovetture, motoveicoli e simili 25% ",,423,13
1749,Fabbricati destinati all'industria 3% ,,424,13
1750,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,424,13
1751,"Macchinari operatori e impianti17,5% ",,424,13
1752,"Grandi impianti e macchine operatrici automatici 17,5% ",,424,13
1753,Attrezzatura varia e minuta25% ,,424,13
1754,Mobili e macchine ordinarie d'ufficio 12% ,,424,13
1755,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,424,13
1756,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,424,13
1757,"Autovetture, motoveicoli e simili 25% ",,424,13
1758,Fabbricati destinati all'industria 3% ,,425,13
1759,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,425,13
1760,"Macchinari operatori e impianti17,5% ",,425,13
1761,"Grandi impianti e macchine operatrici automatici 17,5% ",,425,13
1762,Attrezzatura varia e minuta25% ,,425,13
1763,Mobili e macchine ordinarie d'ufficio 12% ,,425,13
1764,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,425,13
1765,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,425,13
1766,"Autovetture, motoveicoli e simili 25% ",,425,13
1767,Fabbricati destinati all'industria 3% ,,426,13
1768,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,426,13
1769,"Macchinari operatori e impianti17,5% ",,426,13
1770,"Grandi impianti e macchine operatrici automatici 17,5% ",,426,13
1771,Attrezzatura varia e minuta25% ,,426,13
1772,Mobili e macchine ordinarie d'ufficio 12% ,,426,13
1773,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,426,13
1774,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,426,13
1775,"Autovetture, motoveicoli e simili 25% ",,426,13
1776,Fabbricati destinati all'industria 3% ,,427,13
1777,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,427,13
1778,"Macchinari operatori e impianti17,5% ",,427,13
1779,"Grandi impianti e macchine operatrici automatici 17,5% ",,427,13
1780,Attrezzatura varia e minuta25% ,,427,13
1781,Mobili e macchine ordinarie d'ufficio 12% ,,427,13
1782,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,427,13
1783,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,427,13
1784,"Autovetture, motoveicoli e simili 25% ",,427,13
1785,Fabbricati destinati all'industria 3% ,,428,13
1786,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,428,13
1787,"Macchinari operatori e impianti17,5% ",,428,13
1788,"Grandi impianti e macchine operatrici automatici 17,5% ",,428,13
1789,Attrezzatura varia e minuta25% ,,428,13
1790,Mobili e macchine ordinarie d'ufficio 12% ,,428,13
1791,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,428,13
1792,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,428,13
1793,"Autovetture, motoveicoli e simili 25% ",,428,13
1794,Fabbricati destinati all'industria 3% ,,429,13
1795,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,429,13
1796,"Macchinari operatori e impianti17,5% ",,429,13
1797,"Grandi impianti e macchine operatrici automatici 17,5% ",,429,13
1798,Attrezzatura varia e minuta25% ,,429,13
1799,Mobili e macchine ordinarie d'ufficio 12% ,,429,13
1800,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,429,13
1801,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,429,13
1802,"Autovetture, motoveicoli e simili 25% ",,429,13
1803,Fabbricati destinati all'industria 3% ,,430,13
1804,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,430,13
1805,"Macchinari operatori e impianti17,5% ",,430,13
1806,"Macchinari operatori e impianti per stampaggio di resine sintetiche 12,5% ",,430,13
1807,Attrezzatura varia e minuta25% ,,430,13
1808,Mobili e macchine ordinarie d'ufficio 12% ,,430,13
1809,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,430,13
1810,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,430,13
1811,"Autovetture, motoveicoli e simili 25% ",,430,13
1812,Fabbricati destinati all'industria 3% ,,431,13
1813,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,431,13
1814,"Macchinari operatori e impianti17,5% ",,431,13
1815,"Grandi impianti e macchine operatrici automatici 17,5% ",,431,13
1816,Attrezzatura varia e minuta25% ,,431,13
1817,Mobili e macchine ordinarie d'ufficio 12% ,,431,13
1818,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,431,13
1819,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,431,13
1820,"Autovetture, motoveicoli e simili 25% ",,431,13
1821,Fabbricati destinati all'industria 3% ,,432,13
1822,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,432,13
1823,"Macchinari operatori e impianti17,5% ",,432,13
1824,"Grandi impianti e macchine operatrici automatici 17,5% ",,432,13
1825,Attrezzatura varia e minuta25% ,,432,13
1826,Mobili e macchine ordinarie d'ufficio 12% ,,432,13
1827,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,432,13
1828,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,432,13
1829,"Autovetture, motoveicoli e simili 25% ",,432,13
1830,Specie 13 - fabbricazioni di giocattoli in genere (esclusi quelli di metallo e di gomma) (Vedi Specie 10a),,433,13
1831,Fabbricati destinati all'industria 3% ,,433,13
1832,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,433,13
1833,"Macchinari operatori e impianti17,5% ",,433,13
1834,"Macchinari operatori e impianti per stampaggio di resine sintetiche 12,5% ",,433,13
1835,Attrezzatura varia e minuta25% ,,433,13
1836,Mobili e macchine ordinarie d'ufficio 12% ,,433,13
1837,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,433,13
1838,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,433,13
1839,"Autovetture, motoveicoli e simili 25% ",,433,13
1840,Fabbricati destinati all'industria (edifici - opere idrauliche fisse - strade e piazzali - fognature - serbatoi e vasche di contenimento)3% ,,434,14
1841,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,434,14
1842,"Impianti generici (servizio vapore e acqua calda - impianti di presa e distribuzione di energia - officina di manutenzione - impianti di trasporto interno - impianti e mezzi di carico, scarico, sollevamento - parco motori, pompe, compressori) 10% ",,434,14
1843,Macchinari operatori e impianti specifici 15% ,,434,14
1844,Attrezzatura varia e minuta e di laboratorio 40% ,,434,14
1845,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,434,14
1846,Mobili e macchine ordinarie d'ufficio 12% ,,434,14
1847,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,434,14
1848,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,434,14
1849,"Autovetture, motoveicoli e simili 25% ",,434,14
1850,Fabbricati destinati all'industria (come nella specie 1a/a) 3% ,,435,14
1851,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,435,14
1852,Impianti generici (come nella specie 1a/a)10% ,,435,14
1853,"Macchinari operatori e impianti specifici 11,5% ",,435,14
1854,Attrezzatura varia e minuta e di laboratorio 40% ,,435,14
1855,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,435,14
1856,Mobili e macchine ordinarie d'ufficio 12% ,,435,14
1857,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,435,14
1858,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,435,14
1859,"Autovetture, motoveicoli e simili 25% ",,435,14
1861,Fabbricati destinati all'industria (come nella specie 1a/a) 3% ,,436,14
1862,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,436,14
1863,"Impianti generici (come nella specie 1a/a) 7,5% ",,436,14
1864,"Macchinari operatori, impianti specifici, forni e stampi compresi 12,5% ",,436,14
1865,Attrezzatura varia e minuta e di laboratorio 40% ,,436,14
