no_import,default_code,supplier_product_code,COD.ART.PROD.,name,GIAC.,GIAC.MIN.,IMP.,ORD.,PREAS.,U.M.,PRZ.LISTINO,SC. L.1,SC. L.2,SC. L.3,supplier_cost,ALTRI FORN.,RIC. 1,price,IVA,supplier_name,GRUPPO MERCEOLOGICO,MARCA,COD.SC.PROD.,SIGLA PROD.,COD.PROD.,PRODUTTORE,POS.MAG.,MOV.,COD.REP.,REPARTO,COD.SET.,SETTORE,COD.FAM.,FAMIGLIA,LINEA,COD.BARRE,COD.RAGGRUP.,E.C.,DATA INS
,2458,MITTO212V,,AUTOM RADIOCOM 2CH 433MHZ 12V,0,0,0,0,0,N.,"17,15",0,0,0,"17,15",,30,"22,295",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,29/11/2011
,4322,MITTO412V,,AUTOM RADIOCOM 4CH 433MHZ 12V,0,0,0,0,0,N.,"27,3",0,0,0,"27,3",,30,"35,49",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,20/09/2012
,2459,CLONIX2E,,AUTOM RICEVITORE 2 CAN 128 CODICI EST,0,0,0,0,0,N.,"50,7",0,0,0,"50,7",,30,"65,91",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,29/11/2011
,1910,1018138013327,,"AUTOPERF. TC 3,5X16",0,0,0,0,0,N.,"0,015",0,0,0,"0,015",,30,"0,0195",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,06/09/2011
,2609,1065433052322,,"AUTOPERF. TE 6,3X2,5",0,0,0,0,0,N.,"0,08",0,0,0,"0,08",,30,"0,104",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,27/12/2011
,2662,1038233014319,,"AUTOPERF. TE 6,3X30",0,0,0,0,0,N.,"0,09",0,0,0,"0,09",,30,"0,117",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,13/01/2012
,235,860321,,AUX 1Q 1SY,0,0,0,0,0,N.,17,0,0,0,17,,30,"22,1",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,293,2762128,,AXOLUTE - DOPPIO PULSANTE 10A NO INTERBLOCC,0,0,0,0,0,N.,"14,27",0,0,0,"14,27",,30,"18,551",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,274,2761275,,AXOLUTE - INTERRUTTORE 2P 20AX BIANCO,0,0,0,0,0,N.,"8,65",0,0,0,"8,65",,30,"11,245",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,593,2149660,,BA15D 5W (1X25PZ.) V130,0,0,0,0,0,N.,"1,1",0,0,0,"1,1",,30,"1,43",22,COMET,,,0,,0,,,S,,,,,,,,,,,31/05/2011
,3364,FB01020211250,,"BABY STAR ALPHA20/2 6,4B",0,0,0,0,0,N.,"73,5",0,0,0,"73,5",,30,"95,55",22,FAM DI CHECCACCI,,,0,,0,,,S,,,,,,,,,,,19/04/2012
,5040,844048,,BACCHETTA PER RAME SP2 KG1,0,0,0,0,0,N.,36,0,0,0,36,,30,"46,8",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,06/06/2013
,5043,844054,,BACCHETTA PER SALDARE RIV. SP2 200GR.,0,0,0,0,0,N.,"152,4",0,0,0,"152,4",,30,"198,12",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,06/06/2013
,3585,1690,,BANDELLA DI ACCIAIO,0,0,0,0,0,N.,"5,06",0,0,0,"5,06",,30,"6,578",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,17/05/2012
,3284,211099,,BANDELLA GWB IN TESSUTO,0,0,0,0,0,N.,"3,18",0,0,0,"3,18",,30,"4,134",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,28/03/2012
,1100,1590180,,BANDELLA IN TESSUTO,0,0,0,0,0,N.,"2,58",0,0,0,"2,58",,30,"3,354",22,COMET,,,0,,0,,,S,,,,,,,,,,,28/06/2011
,3346,GWB,,BANDELLA IN TESSUTO,0,0,0,0,0,N.,"2,50258",0,0,0,"2,50258",,30,"3,25335",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,12/04/2012
,3936,0323141545454,,BANDELLA IN TESSUTO GWB,0,0,0,0,0,N.,"2,76",0,0,0,"2,76",,30,"3,588",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,13/07/2012
,658,1691,,BANDELLA TESSUTO,0,0,0,0,0,N.,"2,78",0,0,0,"2,78",,30,"3,614",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,07/06/2011
,693,00003862,,BARATTOLO COLLA NEOPRENICA CNX GR.425,0,0,0,0,0,N.,"4,92",0,0,0,"4,92",,30,"6,396",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,43,467006,,"BARATTOLO DI COLLA K 414 LT 0,5",0,0,0,0,0,N.,"12,24",0,0,0,"12,24",,30,"15,912",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,14/04/2011
,2580,466573,,BARATTOLO DI COLLA K414 LT.08,0,0,0,0,0,N.,"17,84",0,0,0,"17,84",,30,"23,192",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,15/12/2011
,5064,LUB900,,BARATTOLO LUBRIFICANTE GR.900,0,0,0,0,0,N.,"9,67",0,0,0,"9,67",,30,"12,571",22,MEFA ITALIA SRL,,,0,,0,,,S,,,,,,,,,,,11/06/2013
,5018,00228134,,"BARILOTTO ACCIAIO ZINC 1""1/4X CM.10",0,0,0,0,0,N.,"1,67",0,0,0,"1,67",,30,"2,171",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,30/05/2013
,61,00083915,,"BARILOTTO ACCIAIO ZINC. 1/2"" CM10 530",0,0,0,0,0,N.,"0,92",0,0,0,"0,92",,30,"1,196",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,18/04/2011
,62,00083900,,"BARILOTTO ACCIAIO ZINC. 1/2"" CM8 530",0,0,0,0,0,N.,"0,82",0,0,0,"0,82",,30,"1,066",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,18/04/2011
,346,00000946,,"BARILOTTO ACCIAIO ZINC. 1/2""XCM12",0,0,0,0,0,N.,"1,1115",0,0,0,"1,1115",,30,"1,44495",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,5127,00083920,,"BARILOTTO ACCIAIO ZINC. 3/4""",0,0,0,0,0,N.,1,0,0,0,1,,30,"1,3",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,11/07/2013
,478,00000947,,"BARILOTTO ACCIAIO ZINC. 3/4"" X CM 12",0,0,0,0,0,N.,"2,77",50,0,0,"1,385",,30,"1,8005",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,16/05/2011
,479,00083905,,"BARILOTTO ACCIAIO ZINC. 3/4"" X CM8",0,0,0,0,0,N.,"2,07",50,0,0,"1,035",,30,"1,3455",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,16/05/2011
,5246,00159519,,"BARILOTTO OTTONE 1"" X 100",0,0,0,0,0,N.,"3,3",0,0,0,"3,3",,30,"4,29",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,5245,00159518,,"BARILOTTO OTTONE 1"" X 50",0,0,0,0,0,N.,"2,025",0,0,0,"2,025",,30,"2,6325",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,3959,2372,,BARILOTTO OTTONE 1/2X120,0,0,0,0,0,N.,"2,13",0,0,0,"2,13",,30,"2,769",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,18/07/2012
,4202,117473,,"BARILOTTO ZINC. 1""",0,0,0,0,0,N.,"1,2",0,0,0,"1,2",,30,"1,56",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,10/08/2012
,3407,201006,,"BARILOTTO ZINC. 1""X200",0,0,0,0,0,N.,"2,451",0,0,0,"2,451",,30,"3,1863",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,20/04/2012
,5823,RAC117677,,"BARILOTTO ZINC. 1/2"" X 80",0,0,0,0,0,N.,"0,74",0,0,0,"0,74",,30,"0,962",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,20/01/2014
,1539,4115,,BARRA DI RAME DIAM. 15,0,0,0,0,0,N.,"3,78",0,0,0,"3,78",,30,"4,914",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,4307,1018214012213,,BARRA FIL. ZINC. M12,0,0,0,0,0,N.,"1,33",0,0,0,"1,33",,30,"1,729",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,12/09/2012
,3629,109205,,BARRA FILET. M10 H1000,0,0,0,0,0,N.,"1,18",0,0,0,"1,18",,30,"1,534",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,21/05/2012
,969,688659,,BARRA FILET. ZINC. M8 X 1000,0,0,0,0,0,N.,"1,24",0,0,0,"1,24",,30,"1,612",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,20/06/2011
,3858,1018214012206,,BARRA FILETT ZINC 10,0,0,0,0,0,N.,"1,15",0,0,0,"1,15",,30,"1,495",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,20/06/2012
,4765,1018214012084,,BARRA FILETT ZINC 5,0,0,0,0,0,N.,"0,44",0,0,0,"0,44",,30,"0,572",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,03/04/2013
,1500,1018214012091,,BARRA FILETT ZINC 6,0,0,0,0,0,N.,"0,45",0,0,0,"0,45",,30,"0,585",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,758,1018214040612,,BARRA FILETT. ZINC. DIAM. 14,0,0,0,0,0,N.,"1,94",0,0,0,"1,94",,30,"2,522",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,286,382632,,BARRA FILETTATA 25X4 1MT,0,0,0,0,0,N.,"14,68",0,0,0,"14,68",,30,"19,084",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,2225,339795,,BARRA FILETTATA AM10X1000 ZINC.,0,0,0,0,0,N.,"1,136",0,0,0,"1,136",,30,"1,4768",22,HILTI ITALIA,,,0,,0,,,S,,,,,,,,,,,14/10/2011
,2005,216415,,BARRA FILETTATA AM8X3000 4.8 ZINC,0,0,0,0,0,N.,"2,65",0,0,0,"2,65",,30,"3,445",22,HILTI ITALIA,,,0,,0,,,S,,,,,,,,,,,16/09/2011
,605,00003585,,BARRA FILETTATA BF10 1MT,0,0,0,0,0,N.,"2,5392",0,0,0,"2,5392",,30,"3,30096",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,01/06/2011
,3647,888888888,,BARRA FILETTATA INOX DIAM. 8,0,0,0,0,0,N.,"2,4",0,0,0,"2,4",,30,"3,12",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,3406,1002067,,BARRA FILETTATA M8,0,0,0,0,0,N.,"1,406",0,0,0,"1,406",,30,"1,8278",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,20/04/2012
,1547,339793,,BARRA FILETTATA M8X1000,0,0,0,0,0,N.,"0,66",0,0,0,"0,66",,30,"0,858",22,HILTI ITALIA,,,0,,0,,,S,,,,,,,,,,,09/08/2011
,757,1018214012206,,BARRA FILETTATA ZINC. DIAM. 10,0,0,0,0,0,N.,"1,15",0,0,0,"1,15",,30,"1,495",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,4181,2110242M,,BARRA FILETTATA ZINC. DIAM. 14 L=2000,0,0,0,0,0,N.,"3,13",0,0,0,"3,13",,30,"4,069",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,02/08/2012
,4180,2110203M,,BARRA FILETTATA ZINC. DIAM. 20 L=2000,0,0,0,0,0,N.,"7,6",0,0,0,"7,6",,30,"9,88",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,02/08/2012
,1171,VTE975010,,BARRA FILETTATA ZINC. M10,0,0,0,0,0,N.,"1,1166",0,0,0,"1,1166",,30,"1,45158",22,EDILWARE SRL,,,0,,0,,,S,,,,,,,,,,,04/07/2011
,2354,688660,,BARRA FILETTATA ZINC. M10X1000,0,0,0,0,0,N.,"1,86",0,0,0,"1,86",,30,"2,418",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,4253,1018214012237,,BARRA FILETTATA ZINC. M16,0,0,0,0,0,N.,"2,5",0,0,0,"2,5",,30,"3,25",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,21/08/2012
,27,1018214012107,,BARRA FILETTATA ZINC. M8,0,0,0,0,0,N.,"0,7",0,0,0,"0,7",,30,"0,91",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,14/04/2011
,324,021008002001009,,BARRA FILETTATA ZINCATA 10,0,0,0,0,0,N.,"0,6013","-7,14",0,0,"0,64425",,30,"0,83753",22,PICENA SRL,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,323,021008002001008,,BARRA FILETTATA ZINCATA 8,0,0,0,0,0,N.,"0,3927","-7,14",0,0,"0,42075",,30,"0,54698",22,PICENA SRL,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,4734,705048,,BARRA RAME ESANCO 42X1,0,0,0,0,0,N.,"13,64",0,0,0,"13,64",,30,"17,732",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/03/2013
,1003,705035,,BARRA RAME ESENCO 15X1,0,0,0,0,0,N.,"4,76",0,0,0,"4,76",,30,"6,188",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,21/06/2011
,2117,705037,,BARRA RAME ESENCO 18X1,0,0,0,0,0,N.,"5,36",0,0,0,"5,36",,30,"6,968",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,26/09/2011
,1004,705038,,BARRA RAME ESENCO 22X1,0,0,0,0,0,N.,"7,08",0,0,0,"7,08",,30,"9,204",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,21/06/2011
,2026,705039,,"BARRA RAME ESENCO 22X1,5",0,0,0,0,0,N.,"9,92",0,0,0,"9,92",,30,"12,896",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/09/2011
,5658,705049,,BARRA RAME ESENCO 35X1,0,0,0,0,0,N.,"10,52",0,0,0,"10,52",,30,"13,676",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,12/11/2013
,1494,705040,,BARRA RAME ESENCO SP 28X 1 MM,0,0,0,0,0,N.,"8,56",0,0,0,"8,56",,30,"11,128",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,3565,1206150,,BARRA RENOVATION PN16 DN75 6MT,0,0,0,0,0,N.,"4,36",0,0,0,"4,36",,30,"5,668",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,16/05/2012
,2581,3971442,,BARRA RENOVATION VRCPN16 DN63 MT6,0,0,0,0,0,N.,"3,8",0,0,0,"3,8",,30,"4,94",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,15/12/2011
,1059,8435412000,,BARRA SOST. RIB. + P. ROT.,0,0,0,0,0,N.,116,"15,32",0,0,"98,23",,30,"127,699",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,24/06/2011
,1864,8435410000,,BARRA SOST. RIBALT. CM.65,0,0,0,0,0,N.,"81,35",0,0,0,"81,35",,30,"105,755",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,02/09/2011
,4272,211020,,BARRETTE FIL. ZINC. 20,0,0,0,0,0,N.,"3,2",0,0,0,"3,2",,30,"4,16",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,31/08/2012
,4290,211010,,BARRETTE FIL.ZINCATE 10,0,0,0,0,0,N.,"0,68",0,0,0,"0,68",,30,"0,884",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,10/09/2012
,4295,211014,,BARRETTE FIL.ZINCATE 14,0,0,0,0,0,N.,"1,24",0,0,0,"1,24",,30,"1,612",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,10/09/2012
,4404,211016,,BARRETTE FIL.ZINCATE 16,0,0,0,0,0,N.,"2,15",0,0,0,"2,15",,30,"2,795",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,17/10/2012
,3866,21416,,BASAMENTO RECINZIONE ABS ARANC,0,0,0,0,0,N.,"5,36",0,0,0,"5,36",,30,"6,968",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,21/06/2012
,3932,909005006,,BASE COLONNINA PVC CON CEMENTO,0,0,0,0,0,N.,"3,45",0,0,0,"3,45",,30,"4,485",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,13/07/2012
,575,685344,,BASE DI FISSAGGIO,0,0,0,0,0,N.,"1,584",0,0,0,"1,584",,30,"2,0592",22,COMET,,,0,,0,,,S,,,,,,,,,,,26/05/2011
,2505,040540,,BASE PAV. SUELO MAXI 450 AVO,0,0,0,0,0,N.,"5,36",0,0,0,"5,36",,30,"6,968",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,05/12/2011
,3384,BEN5B,,BASE X SENSORI CONVENZ. TH5B,0,0,0,0,0,N.,"2,09",0,0,0,"2,09",,30,"2,717",22,ASCANI ELETTROCOMM SRL,,,0,,0,,,S,,,,,,,,,,,20/04/2012
,234,579315,,BASE/TEST/ZOCC. ARTU K 600X350,0,0,0,0,0,N.,"351,05",0,0,0,"351,05",,30,"456,365",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,3306,995794,,BATT 04 EL CHARL ZENDHER,0,0,0,0,0,N.,"40,8",0,0,0,"40,8",,30,"53,04",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/04/2012
,3307,995758,,BATT 04 EL CHARL ZENDHER,0,0,0,0,0,N.,"32,6",0,0,0,"32,6",,30,"42,38",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/04/2012
,4846,298783,,BATT. 06 EL. TUBOLARE 885/3 BCO9016 ARB,0,0,0,0,0,N.,"43,952",0,0,0,"43,952",,30,"57,1376",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,16/04/2013
,5810,2849331,,"BATTERIA ALCALINA STILO 1,5V",0,0,0,0,0,N.,"0,89",0,0,0,"0,89",,30,"1,157",22,COMET REMA TARLAZZI,,,0,,0,,,S,,,,,,,,,,,14/01/2014
,2637,7922,,BATTERIA BIDET E SCARICO,0,0,0,0,0,N.,41,0,0,0,41,,30,"53,3",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,05/01/2012
,5344,001981,,BATTERIA BREV.,0,0,0,0,0,N.,"44,4",0,0,0,"44,4",,30,"57,72",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,28/08/2013
,2487,00024400,,BATTERIA CATIS JUMIOR NEW,0,0,0,0,0,N.,"26,36",0,0,0,"26,36",,30,"34,268",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,01/12/2011
,4393,001370,,BATTERIA NEW JUNIOR,0,0,0,0,0,N.,"24,6",0,0,0,"24,6",,30,"31,98",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/10/2012
,4861,1022438,,BATTERIA RIC.PIOMBO 12V 2 AH,0,0,0,0,0,N.,"6,17",0,0,0,"6,17",,30,"8,021",22,COMET REMA TARLAZZI,,,0,,0,,,S,,,,,,,,,,,19/04/2013
,2939,1849912,,BATTERIA RIC.PIOMBO 12V 2AH YAMADA,0,0,0,0,0,N.,"6,0368",0,0,0,"6,0368",,30,"7,84784",22,COMET,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,4862,800006,,BATTERIA RIC.PIOMBO 12V 7AH FASTON,0,0,0,0,0,N.,"11,39",0,0,0,"11,39",,30,"14,807",22,COMET REMA TARLAZZI,,,0,,0,,,S,,,,,,,,,,,19/04/2013
,3683,300842210,,BATTERIA TESI 2/2000 10 ELEM. BIANCO 01,0,0,0,0,0,N.,"164,39",0,0,0,"164,39",,30,"213,707",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,3684,300842206,,BATTERIA TESI 2/2000 6 ELEM. BIANCO 01,0,0,0,0,0,N.,"98,64",0,0,0,"98,64",,30,"128,232",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,4632,30.08.448.05.0,,BATTERIA TESI 3/1800 5 ELEM. BIANCO,0,0,0,0,0,N.,"147,84",0,0,0,"147,84",,30,"192,192",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,21/01/2013
,3686,300843815,,BATTERIA TESI 3/600 15 ELEM. BIANCO 01,0,0,0,0,0,N.,"82,63",0,0,0,"82,63",,30,"107,419",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,3685,300843805,,BATTERIA TESI 3/600 5 ELEM. BIANCO 01,0,0,0,0,0,N.,"27,54",0,0,0,"27,54",,30,"35,802",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,3672,300846212,,BATTERIA TESI 3/885 BIANCO,0,0,0,0,0,N.,"81,42",0,0,0,"81,42",,30,"105,846",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,4781,143038,,BATTERIA X CASS.ZAINO,0,0,0,0,0,N.,"59,62",0,0,0,"59,62",,30,"77,506",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/04/2013
,5257,844336,,BENDA IN PVC GRIGIO 10X25,0,0,0,0,0,N.,"5,08",0,0,0,"5,08",,30,"6,604",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,4304,690031,,BICCH DN110,0,0,0,0,0,N.,"3,2",0,0,0,"3,2",,30,"4,16",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,12/09/2012
,5265,690032,,BICCH. FTTL DN40,0,0,0,0,0,N.,"1,64",0,0,0,"1,64",,30,"2,132",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,23/08/2013
,5101,819454,,BICCH. HTTL DN90,0,0,0,0,0,N.,"4,32",0,0,0,"4,32",,30,"5,616",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/07/2013
,3442,GTG42763226,,BICCH. RID. OTT. GREZZO 32X26,0,0,0,0,0,N.,"2,22",0,0,0,"2,22",,30,"2,886",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,26/04/2012
,5759,377765,,BICCHIERE HTTL DOPP. PROF. DIAM.125,0,0,0,0,0,N.,"6,72",0,0,0,"6,72",,30,"8,736",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,18/12/2013
,3627,113765,,BICCHIERE PP HTLL QUATTRO PROF. DIAM. 110,0,0,0,0,0,N.,"3,83",0,0,0,"3,83",,30,"4,979",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,21/05/2012
,648,679058,,BICCHIERE RID 32/40,0,0,0,0,0,N.,"0,88",0,0,0,"0,88",,30,"1,144",22,CAMBIELLI,,,0,,0,,,S,,,,,,,,,,,06/06/2011
,623,705600,,BICCHIERE RID. 110/90,0,0,0,0,0,N.,"1,52",0,0,0,"1,52",,30,"1,976",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,01/06/2011
,1892,VA513000,,BICCHIERE RID. 40/32,0,0,0,0,0,N.,"0,85",0,0,0,"0,85",,30,"1,105",22,SET THERM DI MARCOZZI A. & C. ,,,0,,0,,,S,,,,,,,,,,,05/09/2011
,5173,VLS113231,,BICCHIERE RID. 40/32,0,0,0,0,0,N.,"0,83",0,0,0,"0,83",,30,"1,079",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,19/08/2013
,523,684153,,BICCHIERE RID. 40/50,0,0,0,0,0,N.,"0,888",0,0,0,"0,888",,30,"1,1544",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,23/05/2011
,3498,684153,,BICCHIERE RID. 40/50,0,0,0,0,0,N.,"0,916",0,0,0,"0,916",,30,"1,1908",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,07/05/2012
,5567,00010766,,BICCHIERE RIDOTTO 32/40,0,0,0,0,0,N.,"0,925",0,0,0,"0,925",,30,"1,2025",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,14/10/2013
,2478,00010745,,BICCHIERE RIDOTTO 40/50,0,0,0,0,0,N.,"0,865",0,0,0,"0,865",,30,"1,1245",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,01/12/2011
,3221,223122,,BICCHIERE TRIPLA PROF.HTLL 110,0,0,0,0,0,N.,"2,74",0,0,0,"2,74",,30,"3,562",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,16/03/2012
,3157,223123,,BICCHIERE TRIPLA PROF.HTLL 125,0,0,0,0,0,N.,"9,12",0,0,0,"9,12",,30,"11,856",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,3440,GTG4276,,BICCHIERI RID. OTT. GREZZO 40X32,0,0,0,0,0,N.,"2,22",0,0,0,"2,22",,30,"2,886",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,26/04/2012
,1780,5500,,"BICONE 28X1"" M",0,0,0,0,0,N.,"3,45",0,0,0,"3,45",,30,"4,485",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,26/08/2011
,1351,5512,,"BICONO IN OTTONE 14X1/2""",0,0,0,0,0,N.,"2,2",0,0,0,"2,2",,30,"2,86",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,22/07/2011
,1929,483544,,BIDIN TRASFORMATORE SELV. 63VA,0,0,0,0,0,N.,"45,15",0,0,0,"45,15",,30,"58,695",22,COMET,,,0,,0,,,S,,,,,,,,,,,09/09/2011
,5024,00004964,,BIGIUNTO OTTONE DRITTO 20,0,0,0,0,0,N.,"2,45",0,0,0,"2,45",,30,"3,185",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,30/05/2013
,888,4700622000,,BIGIUNTO PVDF MEPLA DIAM. 20,0,0,0,0,0,N.,"2,1",0,0,0,"2,1",,30,"2,73",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,289,1193299,,BIN. ADES. NERO MM 430 X STRISCE,0,0,0,0,0,N.,"1,45",0,0,0,"1,45",,30,"1,885",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,1181,418750,,BINARIO DI MONTAGGIO MM-C-36,0,0,0,0,0,N.,"4,86375",0,0,0,"4,86375",,30,"6,32288",22,HILTI ITALIA,,,0,,0,,,S,,,,,,,,,,,04/07/2011
